2026-02-04 15:53:39,444 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2
2026-02-04 15:53:39,444 INFO  ExportHelperExtension.cs: 1136 - Found 81 in Franka_Research_3_v2
2026-02-04 15:53:39,444 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [RefAxis] in Franka_Research_3_v2
2026-02-04 15:53:39,445 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-02-04 15:53:39,445 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2026-02-04 15:53:39,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2_Link_Shoulder_02-1
2026-02-04 15:53:39,445 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Franka_Research_3_v2_Link_Shoulder_02-1
2026-02-04 15:53:39,447 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Research_3_v2_Link_Shoulder_02-1
2026-02-04 15:53:39,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2_Link_Shoulder_01-1
2026-02-04 15:53:39,447 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Franka_Research_3_v2_Link_Shoulder_01-1
2026-02-04 15:53:39,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Research_3_v2_Link_Shoulder_01-1
2026-02-04 15:53:39,448 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2_BaseLink_Base-1
2026-02-04 15:53:39,448 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Franka_Research_3_v2_BaseLink_Base-1
2026-02-04 15:53:39,449 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Research_3_v2_BaseLink_Base-1
2026-02-04 15:53:39,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2_Link_Elbow_01-1
2026-02-04 15:53:39,450 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Franka_Research_3_v2_Link_Elbow_01-1
2026-02-04 15:53:39,450 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Research_3_v2_Link_Elbow_01-1
2026-02-04 15:53:39,450 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Franka_Research_3_v2_Link_LowerArm-1
2026-02-04 15:53:39,451 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Franka_Research_3_v2_Link_LowerArm-1
2026-02-04 15:53:39,451 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Franka_Research_3_v2_Link_LowerArm-1
